Fecha,Demanda_Llano,Demanda_Punta,Demanda_Valle,PVPC_Llano,PVPC_Punta,PVPC_Valle,Pai Gasolina 95 E5,Pvp Gasolina 95 E5,Pai Gasolina 98 E5,Pvp Gasolina 98 E5,Pai Gasóleo A habitual,Pvp Gasóleo A habitual,Pai Gasóleo Premium,Pvp Gasóleo Premium
2023-09-24,22326.73,22326.73,22326.73,121.25966827650001,121.25966827650001,121.25966827650001,1.0,1.738,1.097,1.902,1.038,1.675,1.121,1.774
2023-09-25,28717.713,31260.262,24594.24,200.77167575342858,266.63259660266664,164.62689369828573,1.0,1.739,1.097,1.903,1.04,1.677,1.122,1.776
2023-09-26,29675.571,32294.021,26133.386,210.9543213122857,271.87669133,166.20527212000002,1.0,1.739,1.096,1.901,1.04,1.677,1.122,1.776
2023-09-27,30122.31,32506.768,26573.587,202.18301012999999,267.39671402666664,157.00245313257142,0.997,1.735,1.092,1.896,1.037,1.674,1.118,1.771
2023-09-28,30327.616,32847.982,26738.713,193.80874838999998,252.47071384533334,159.93826667785714,0.992,1.729,1.087,1.89,1.035,1.672,1.116,1.768
2023-09-29,30155.689,31946.354,26851.329,204.03208619685714,255.442096786,165.44108065285715,0.991,1.728,1.089,1.893,1.037,1.674,1.12,1.774
2023-09-30,25386.79,25386.79,25386.79,142.10055331833334,142.10055331833334,142.10055331833334,0.991,1.728,1.087,1.89,1.04,1.678,1.122,1.776
2023-10-01,23612.058,23612.058,23612.058,133.90265646366666,133.90265646366666,133.90265646366666,0.99,1.727,1.086,1.889,1.04,1.678,1.122,1.776
2023-10-02,30295.824,33046.231,25935.582,203.61147718371427,260.3312833613333,161.01582637657143,0.989,1.725,1.084,1.887,1.043,1.681,1.124,1.778
2023-10-03,30630.984,33235.699,26978.529,190.39021893714286,234.76102251333336,154.1489347002857,0.984,1.72,1.079,1.881,1.044,1.683,1.125,1.779
2023-10-04,30803.125,33094.953,27126.056,192.35510510628572,243.19198612,144.56260066885713,0.977,1.711,1.07,1.87,1.044,1.682,1.125,1.779
2023-10-05,30636.674,33223.875,27103.347,189.16575563942857,245.277947544,145.47294802657143,0.973,1.706,1.066,1.865,1.039,1.677,1.119,1.773
2023-10-06,30730.203,32846.659,27410.599,189.9013147957143,231.02446587866666,151.74092048100002,0.962,1.693,1.059,1.856,1.033,1.67,1.116,1.768
2023-10-07,25662.594,25662.594,25662.594,134.52787966466667,134.52787966466667,134.52787966466667,0.954,1.683,1.046,1.841,1.027,1.662,1.106,1.756
2023-10-08,23726.333,23726.333,23726.333,141.63447500533331,141.63447500533331,141.63447500533331,0.953,1.682,1.046,1.84,1.026,1.661,1.105,1.755
2023-10-09,29343.118,31831.281,25557.837,206.81859546942857,265.3011113613333,168.1076267337143,0.947,1.675,1.041,1.835,1.022,1.657,1.102,1.752
2023-10-10,29971.234,32373.564,26530.339,211.07399793714285,261.24251784666666,175.1761092717143,0.94,1.667,1.036,1.829,1.017,1.651,1.098,1.747
2023-10-11,29400.51,31741.984,26515.297,211.82941824914286,262.62900778666665,175.1783538117143,0.936,1.662,1.031,1.823,1.014,1.646,1.093,1.741
2023-10-12,24478.356,26692.413,22800.41,156.45002643285716,186.12533454666666,163.02617425985713,0.933,1.659,1.028,1.82,1.012,1.644,1.091,1.738
2023-10-13,26949.38,29217.779,23706.826,212.05445622428573,256.1777608786667,171.9679189095714,0.931,1.655,1.028,1.819,1.009,1.641,1.091,1.738
2023-10-14,23945.474,23945.474,23945.474,178.92675745633335,178.92675745633335,178.92675745633335,0.928,1.652,1.022,1.812,1.008,1.64,1.087,1.734
2023-10-15,22422.552,22422.552,22422.552,183.28998850533333,183.28998850533333,183.28998850533333,0.927,1.651,1.022,1.812,1.008,1.639,1.087,1.734
2023-10-16,29537.895,31825.317,24976.865,235.94186975514285,293.7725683613333,190.50253559085715,0.924,1.647,1.02,1.81,1.007,1.638,1.086,1.733
2023-10-17,30251.877,32535.67,26436.746,199.33319993714284,228.32157684666666,162.98931784314286,0.922,1.646,1.019,1.809,1.009,1.641,1.089,1.736
2023-10-18,30064.438,32327.415,26724.334,162.14062853485714,206.98519078666666,93.99539431171429,0.919,1.642,1.016,1.804,1.01,1.642,1.09,1.737
2023-10-19,30884.508,32005.617,27048.391,182.43270449657143,202.58649221066665,100.64491059800001,0.918,1.64,1.015,1.803,1.01,1.641,1.089,1.736
2023-10-20,29175.962,30782.603,25868.506,113.06209565285714,173.01394254533332,53.92110962385714,0.918,1.64,1.017,1.806,1.01,1.641,1.092,1.74
2023-10-21,23795.121,23795.121,23795.121,99.44978283133334,99.44978283133334,99.44978283133334,0.917,1.639,1.014,1.803,1.01,1.641,1.09,1.737
2023-10-22,22774.621,22774.621,22774.621,129.38630000533334,129.38630000533334,129.38630000533334,0.918,1.64,1.016,1.805,1.011,1.643,1.091,1.739
2023-10-23,29504.819,31806.745,24986.893,213.49515418371428,295.78331969466666,171.84913001942854,0.918,1.64,1.015,1.804,1.011,1.643,1.092,1.74
2023-10-24,29103.574,32064.542,25559.652,188.00227179428572,234.74524384666665,157.56849284314285,0.917,1.639,1.015,1.804,1.011,1.643,1.092,1.739
2023-10-25,29856.908,32313.736,26161.197,161.40196453485714,214.07439412,110.04703816885714,0.916,1.638,1.014,1.803,1.008,1.64,1.089,1.736
2023-10-26,30804.477,32661.29,26663.318,148.07646449657142,173.93891687733333,94.194226598,0.912,1.632,1.008,1.796,1.004,1.635,1.084,1.73
2023-10-27,29921.927,31311.434,26419.705,115.43114151,187.08504921199997,60.003067981,0.909,1.629,1.009,1.796,1.001,1.631,1.083,1.729
2023-10-28,24856.216,24856.216,24856.216,35.940495539666664,35.940495539666664,35.940495539666664,0.909,1.629,1.006,1.792,1.001,1.631,1.081,1.726
2023-10-29,23383.423,23383.423,23383.423,50.01389263184,50.01389263184,50.01389263184,0.907,1.627,1.004,1.79,1.0,1.629,1.079,1.724
2023-10-30,29340.625,32398.254,25135.645,122.683506898,202.85769536133333,70.951326948,0.905,1.624,1.002,1.788,0.998,1.627,1.077,1.722
2023-10-31,29801.05,31843.957,26416.283,205.03716665142858,247.33052484666666,152.217249986,0.903,1.622,1.0,1.786,0.995,1.623,1.075,1.719
2023-11-01,25492.401,28530.137,23145.555,27.360052381714286,36.051246094,36.004448021857144,0.902,1.621,1.0,1.785,0.993,1.622,1.073,1.717
2023-11-02,30268.198,33126.191,25758.767,85.75698295314285,100.05865397066667,43.38782671128571,0.901,1.62,0.999,1.784,0.992,1.62,1.068,1.721
2023-11-03,30031.263,32790.834,26489.879,86.62431082485715,105.84098794200001,42.258973438285715,0.901,1.619,1.001,1.787,0.991,1.618,1.069,1.722
2023-11-04,25633.885,25633.885,25633.885,26.30298414716667,26.30298414716667,26.30298414716667,0.9,1.619,0.998,1.784,0.99,1.618,1.07,1.713
2023-11-05,23350.207,23350.207,23350.207,32.89870239808334,32.89870239808334,32.89870239808334,0.899,1.617,0.997,1.782,0.989,1.616,1.068,1.711
2023-11-06,29769.181,33490.048,25674.087,152.26339252542857,231.275106488,82.034451225,0.898,1.616,0.996,1.78,0.987,1.615,1.067,1.71
2023-11-07,30294.978,34209.887,26844.784,186.45372960457144,243.65592476133335,144.54634949842858,0.895,1.612,0.993,1.777,0.984,1.61,1.064,1.706
2023-11-08,31168.55,34593.446,27424.124,182.06112427828572,222.18455821466668,139.4262048545714,0.892,1.608,0.989,1.773,0.98,1.605,1.06,1.701
2023-11-09,30778.223,34111.518,27154.72,160.83509281028572,209.60783663733332,111.43790785414286,0.887,1.603,0.985,1.767,0.974,1.599,1.054,1.694
2023-11-10,30322.124,33176.716,27212.507,131.098719682,202.81825894199997,96.08363486685714,0.884,1.599,0.984,1.766,0.97,1.594,1.053,1.693
2023-11-11,25783.663,25783.663,25783.663,34.618604938833336,34.618604938833336,34.618604938833336,0.883,1.598,0.981,1.763,0.966,1.589,1.046,1.685
2023-11-12,23513.721,23513.721,23513.721,53.29004093974999,53.29004093974999,53.29004093974999,0.882,1.597,0.981,1.763,0.965,1.588,1.045,1.683
2023-11-13,29840.104,33311.671,25594.528,134.1137342397143,190.90697748800002,95.79406058214285,0.879,1.593,0.978,1.759,0.96,1.582,1.041,1.678
2023-11-14,29764.967,33010.22,26514.615,155.55461760457143,224.68603709466666,102.42785964128572,0.876,1.59,0.975,1.755,0.955,1.576,1.036,1.672
2023-11-15,30377.751,33639.469,26683.062,184.8317938497143,221.637685548,140.01134921171428,0.875,1.588,0.974,1.755,0.953,1.574,1.035,1.671
2023-11-16,30454.912,33173.339,27052.396,203.70810823885716,229.16290063733334,147.339518497,0.874,1.587,0.974,1.754,0.952,1.572,1.033,1.67
2023-11-17,29885.845,32362.364,26612.103,218.11951225342858,241.21838594200003,166.16869050971428,0.871,1.583,0.974,1.754,0.948,1.567,1.032,1.668
2023-11-18,25148.954,25148.954,25148.954,131.4397802305,131.4397802305,131.4397802305,0.868,1.579,0.968,1.747,0.945,1.564,1.026,1.661
2023-11-19,23241.723,23241.723,23241.723,114.04841181475,114.04841181475,114.04841181475,0.866,1.578,0.966,1.745,0.944,1.562,1.025,1.66
2023-11-20,29991.491,33447.575,25578.176,179.55865752542857,218.323007488,149.65259558214285,0.864,1.575,0.964,1.742,0.94,1.558,1.023,1.656
2023-11-21,30517.322,34078.813,26572.316,119.85427703314285,173.0296137613333,81.78603449842856,0.862,1.573,0.962,1.74,0.937,1.555,1.02,1.654
2023-11-22,30916.412,34534.792,27091.402,114.54696770685713,148.40724221466667,68.07775814028572,0.861,1.572,0.961,1.739,0.936,1.553,1.019,1.652
2023-11-23,31237.555,35111.246,27437.354,133.60669523885713,212.48160097066668,88.07498613985715,0.86,1.571,0.961,1.738,0.934,1.55,1.018,1.651
2023-11-24,31310.194,33980.512,27788.606,160.62648253914287,201.073360942,103.36251629542858,0.857,1.567,0.96,1.738,0.931,1.547,1.017,1.65
2023-11-25,26400.317,26400.317,26400.317,130.36417214716667,130.36417214716667,130.36417214716667,0.857,1.567,0.958,1.735,0.93,1.546,1.014,1.647
2023-11-26,24941.93,24941.93,24941.93,164.13246302308332,164.13246302308332,164.13246302308332,0.857,1.567,0.958,1.735,0.931,1.546,1.014,1.647
2023-11-27,32735.389,35814.169,27016.649,199.93008209685715,228.826578488,161.89128843928572,0.855,1.564,0.957,1.734,0.929,1.544,1.014,1.646
2023-11-28,32834.599,35646.276,28297.899,214.74944603314287,257.3542587613333,148.81233778414284,0.853,1.562,0.954,1.73,0.926,1.541,1.011,1.643
2023-11-29,32626.554,35191.549,28312.457,175.17073984971427,204.97105288133335,132.60884806885716,0.849,1.558,0.95,1.726,0.922,1.537,1.006,1.637
2023-11-30,32257.329,34649.292,28060.462,200.78569238171426,255.36768963733334,133.011464997,0.848,1.556,0.949,1.725,0.921,1.535,1.005,1.636
2023-12-01,32062.449,34002.266,27874.298,190.0347469317143,215.67192976466666,150.32597515799998,0.846,1.554,0.951,1.727,0.919,1.533,1.006,1.637
2023-12-02,26720.696,26720.696,26720.696,121.84822477683333,121.84822477683333,121.84822477683333,0.844,1.552,0.946,1.721,0.917,1.53,1.001,1.631
2023-12-03,25822.93,25822.93,25822.93,121.18037644433333,121.18037644433333,121.18037644433333,0.844,1.552,0.946,1.721,0.917,1.53,1.001,1.631
2023-12-04,33989.349,36396.713,27916.192,177.21138735942856,227.24502691533334,117.892491944,0.843,1.55,0.945,1.719,0.916,1.529,1.0,1.63
2023-12-05,33621.899,36043.382,28947.325,214.851891282,241.74978094600002,162.38862852157143,0.841,1.547,0.943,1.716,0.913,1.525,0.997,1.626
2023-12-06,29672.964,32350.412,26203.772,145.51887340171427,166.315831282,143.62309021057143,0.838,1.544,0.94,1.713,0.911,1.523,0.995,1.623
2023-12-07,31330.393,33450.866,26925.3,174.47312335914285,200.24214221866666,138.90976672214285,0.837,1.543,0.939,1.712,0.908,1.52,0.992,1.62
2023-12-08,27989.135,30476.705,24563.165,45.623073531428574,90.817951554,47.58456999,0.835,1.54,0.938,1.711,0.906,1.517,0.991,1.619
2023-12-09,26106.113,26106.113,26106.113,70.95121344350001,70.95121344350001,70.95121344350001,0.834,1.54,0.935,1.708,0.906,1.517,0.989,1.616
2023-12-10,24928.387,24928.387,24928.387,75.21905406933332,75.21905406933332,75.21905406933332,0.834,1.54,0.935,1.708,0.906,1.517,0.989,1.616
2023-12-11,32191.691,35090.594,26756.213,180.99269764514287,224.30018358200002,109.7595817297143,0.831,1.536,0.932,1.704,0.902,1.512,0.985,1.612
2023-12-12,32497.497,35292.204,28098.681,160.24448342485715,197.22158761266667,111.73005595014286,0.828,1.532,0.929,1.7,0.899,1.509,0.982,1.608
2023-12-13,32994.028,35812.344,28157.605,144.5044123462857,195.36784503666664,91.43832322228572,0.824,1.527,0.925,1.696,0.895,1.504,0.978,1.603
2023-12-14,32698.706,36167.744,28488.032,156.753399502,209.75299788533334,103.08603700785714,0.819,1.522,0.921,1.69,0.888,1.496,0.971,1.595
2023-12-15,32754.324,35453.741,28657.472,154.47692136028573,193.99432976466667,121.81008330085714,0.817,1.519,0.923,1.692,0.884,1.491,0.97,1.593
2023-12-16,27658.474,27658.474,27658.474,116.27889023516667,116.27889023516667,116.27889023516667,0.816,1.518,0.92,1.689,0.884,1.49,0.967,1.59
2023-12-17,26578.234,26578.234,26578.234,115.12574852766666,115.12574852766666,115.12574852766666,0.816,1.518,0.92,1.689,0.883,1.49,0.967,1.59
2023-12-18,34432.987,37772.457,28580.743,183.76593421657142,267.09701424866665,137.8753256582857,0.815,1.516,0.918,1.686,0.881,1.487,0.965,1.588
2023-12-19,34524.98,38055.598,29340.056,169.88427756771426,198.96502861266666,135.73621802157143,0.814,1.515,0.917,1.685,0.88,1.485,0.964,1.586
2023-12-20,34844.804,37827.276,29626.899,150.01014048914286,182.23341370333333,98.24396179371429,0.813,1.514,0.917,1.685,0.879,1.485,0.964,1.586
2023-12-21,33644.619,36622.852,28897.402,141.2959997877143,176.412998552,89.39811750785714,0.814,1.515,0.918,1.687,0.88,1.486,0.965,1.587
2023-12-22,31872.565,34042.575,27805.95,138.97906578885713,177.11955443133334,87.38878458657143,0.817,1.518,0.924,1.694,0.883,1.489,0.971,1.594
2023-12-23,26513.374,26513.374,26513.374,77.51407886016666,77.51407886016666,77.51407886016666,0.817,1.519,0.922,1.691,0.883,1.489,0.969,1.592
2023-12-24,24802.047,24802.047,24802.047,110.30996869433334,110.30996869433334,110.30996869433334,0.817,1.519,0.922,1.692,0.883,1.49,0.969,1.592
2023-12-25,24629.608,28175.759,21055.528,103.43277814285715,122.134097224,109.136007207,0.819,1.521,0.922,1.692,0.887,1.494,0.972,1.595
2023-12-26,30382.989,33475.913,24294.188,185.76427685342858,231.22117961266667,143.82006080728573,0.817,1.519,0.922,1.691,0.884,1.49,0.97,1.593
2023-12-27,31830.093,34956.525,26292.27,172.49890220342857,227.7664870366667,116.36776765085713,0.818,1.52,0.922,1.692,0.884,1.49,0.97,1.594
2023-12-28,32518.374,34893.41,26780.679,190.68271621628568,235.92284788533334,142.720997365,0.818,1.521,0.923,1.693,0.884,1.49,0.97,1.593
2023-12-29,31950.849,33633.467,26588.091,198.43212321742857,237.4154987646667,149.2605248722857,0.818,1.52,0.926,1.696,0.883,1.49,0.972,1.596
2023-12-30,26128.483,26128.483,26128.483,107.03638977683333,107.03638977683333,107.03638977683333,0.818,1.519,0.922,1.692,0.882,1.488,0.968,1.591
2023-12-31,25125.813,25125.813,25125.813,63.67771569433333,63.67771569433333,63.67771569433333,0.818,1.519,0.922,1.692,0.881,1.487,0.967,1.589
2024-01-01,24080.46,28548.418,21264.893,70.55353695535715,107.82549266466667,96.88312995599999,0.818,1.519,0.923,1.692,0.881,1.487,0.967,1.589
2024-01-02,32381.462,35181.152,25790.546,150.5244180345,178.46950877563336,93.03203532087143,0.817,1.519,0.922,1.691,0.88,1.485,0.965,1.588
2024-01-03,32633.209,34618.615,27500.642,176.27046549574285,237.1216125031667,84.94537661651428,0.817,1.519,0.921,1.691,0.877,1.482,0.963,1.585
2024-01-04,32946.297,34780.691,27804.844,193.28140809974283,220.2096714806,140.46014924750713,0.817,1.519,0.921,1.691,0.876,1.482,0.962,1.583
2024-01-05,31253.758,32015.759,26941.192,162.5243232895857,195.5363004482,123.62717412563572,0.82,1.522,0.928,1.699,0.878,1.483,0.966,1.589
2024-01-06,25288.067,25288.067,25288.067,88.50158216451666,88.50158216451666,88.50158216451666,0.82,1.522,0.926,1.696,0.878,1.483,0.964,1.586
2024-01-07,26194.483,26194.483,26194.483,120.91945469165417,120.91945469165417,120.91945469165417,0.82,1.523,0.926,1.696,0.878,1.484,0.964,1.586
2024-01-08,35630.038,39564.391,29113.22,204.50755416954286,246.6257277225,150.3873368854,0.82,1.523,0.926,1.697,0.878,1.483,0.964,1.586
2024-01-09,36659.863,39830.608,31061.977,207.36505841834287,255.50972121813334,156.94098762298572,0.821,1.523,0.926,1.697,0.877,1.483,0.963,1.585
2024-01-10,37067.803,39604.692,31250.265,196.2469018872,229.99924935826667,143.85145811659999,0.817,1.519,0.922,1.691,0.873,1.477,0.957,1.578
2024-01-11,36345.598,39735.996,30654.389,191.80868685854284,235.92116764846665,140.09506707285,0.816,1.518,0.921,1.691,0.872,1.477,0.957,1.578
2024-01-12,36077.414,38312.879,30899.156,195.73579561584285,224.41233722156667,140.43889662139287,0.816,1.518,0.924,1.694,0.872,1.476,0.959,1.581
2024-01-13,29727.627,29727.627,29727.627,129.28085725130418,129.28085725130418,129.28085725130418,0.817,1.52,0.923,1.693,0.873,1.478,0.959,1.58
2024-01-14,27256.927,27256.927,27256.927,119.78090514609583,119.78090514609583,119.78090514609583,0.818,1.52,0.923,1.693,0.874,1.479,0.96,1.582
2024-01-15,35191.832,37312.462,29130.769,193.31050369327141,225.0353768244,133.98475208844286,0.817,1.519,0.923,1.693,0.874,1.479,0.961,1.583
2024-01-16,34353.811,37206.838,29594.067,181.78128560331427,210.88113589123336,142.25376035250716,0.817,1.519,0.924,1.694,0.874,1.478,0.961,1.582
2024-01-17,33759.926,36461.615,29060.209,132.06434227724284,170.3376822609,72.44734350382858,0.817,1.519,0.923,1.693,0.873,1.478,0.96,1.582
2024-01-18,32887.219,35801.89,28834.274,166.84059035888572,228.9012252494,78.84200848425714,0.819,1.521,0.925,1.696,0.875,1.48,0.963,1.585
2024-01-19,35088.21,36479.382,29654.734,175.10841801365714,199.85347062593334,119.51580996251428,0.819,1.521,0.928,1.699,0.874,1.479,0.965,1.587
2024-01-20,28303.106,28303.106,28303.106,124.71780060739167,124.71780060739167,124.71780060739167,0.82,1.523,0.927,1.698,0.876,1.481,0.964,1.587
2024-01-21,26511.208,26511.208,26511.208,108.11902635295,108.11902635295,108.11902635295,0.82,1.523,0.928,1.699,0.876,1.481,0.965,1.587
2024-01-22,34047.617,37328.786,28417.452,174.61025617137142,230.38614343713334,109.58629663217857,0.821,1.524,0.928,1.698,0.877,1.482,0.965,1.588
2024-01-23,33591.764,36908.996,29087.416,175.32881492244286,237.1931517842,120.50836399074285,0.821,1.524,0.927,1.698,0.877,1.483,0.965,1.588
2024-01-24,32913.591,36149.64,28760.823,167.12877419532856,256.8587891697667,126.71873034308571,0.823,1.526,0.929,1.701,0.879,1.485,0.967,1.59
2024-01-25,32533.854,35721.449,28540.212,171.38706913222856,238.73169074153336,119.98477627775,0.824,1.528,0.93,1.702,0.881,1.487,0.969,1.593
2024-01-26,32100.31,34496.03,28296.674,165.63409377207145,219.49053052333332,123.25444733350714,0.826,1.53,0.936,1.709,0.882,1.489,0.974,1.598
